%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1508712035553773036,data,1,4,0,188.743515015,-459.911651611,-0.189830094576,-0.632082939148
1508712035562534200,data,1,4,0,188.743606567,-459.911315918,-0.189073786139,-0.627375483513
1508712035571596463,data,1,4,0,188.743667603,-459.91104126,-0.188613146544,-0.624507427216
1508712035582263644,data,1,4,0,188.74369812,-459.910888672,-0.18891428411,-0.622583031654
1508712035591941384,data,1,4,0,188.743713379,-459.910766602,-0.18966679275,-0.621236145496
1508712035603092217,data,1,4,0,188.743713379,-459.910675049,-0.1901255548,-0.620415568352
1508712035610020804,data,1,4,0,188.74369812,-459.910614014,-0.191035822034,-0.619720458984
1508712035622466968,data,1,4,0,188.743530273,-459.911102295,-0.206503540277,-0.667233347893
1508712035629240813,data,1,4,0,188.74331665,-459.911712646,-0.216945558786,-0.695877015591
1508712035643786121,data,1,4,0,188.743103027,-459.912261963,-0.223309919238,-0.713335156441
1508712035658484817,data,1,4,0,188.742935181,-459.912719727,-0.228192955256,-0.723656773567
1508712035661636684,data,1,4,0,188.742782593,-459.913085938,-0.231168836355,-0.729946732521
1508712035672182405,data,1,4,0,188.742660522,-459.913330078,-0.234070807695,-0.73343026638
1508712035682866409,data,1,4,0,188.74256897,-459.913513184,-0.235839307308,-0.735552728176
1508712035701105571,data,1,4,0,188.742492676,-459.913635254,-0.238172024488,-0.736437499523
1508712035701297917,data,1,4,0,188.742416382,-459.913696289,-0.240533158183,-0.736666679382
1508712035711437955,data,1,4,0,188.742355347,-459.913757324,-0.241972148418,-0.736806154251
1508712035720722304,data,1,4,0,188.742431641,-459.913360596,-0.230960652232,-0.698519587517
1508712035733430608,data,1,4,0,188.742553711,-459.912872314,-0.224248573184,-0.675182402134
1508712035741043423,data,1,4,0,188.742675781,-459.912414551,-0.220946967602,-0.660692930222
1508712035752995517,data,1,4,0,188.742767334,-459.91204834,-0.218934848905,-0.65186226368
1508712035784588304,data,1,4,0,188.742828369,-459.911743164,-0.218475073576,-0.646220386028
1508712035788484661,data,1,4,0,188.742858887,-459.911529541,-0.218967571855,-0.642517149448
1508712035815437591,data,1,4,0,188.742858887,-459.911346436,-0.220053717494,-0.639988064766
1508712035815723064,data,1,4,0,188.742858887,-459.911254883,-0.22071583569,-0.63844704628
1508712035815894733,data,1,4,0,188.742858887,-459.91116333,-0.221119448543,-0.637508153915
1508712035823987399,data,1,4,0,188.743301392,-459.909759521,-0.178201436996,-0.511625528336
1508712035832154128,data,1,4,0,188.743865967,-459.908050537,-0.152403965592,-0.434766918421
1508712035842161716,data,1,4,0,188.744384766,-459.906494141,-0.13668063283,-0.387922376394
1508712035853772452,data,1,4,0,188.744812012,-459.905212402,-0.127463385463,-0.359242528677
1508712035857997042,data,1,4,0,188.745132446,-459.904266357,-0.121846467257,-0.341765135527
1508712035868121195,data,1,4,0,188.745361328,-459.903533936,-0.118899866939,-0.330943048
1508712035873984818,data,1,4,0,188.745513916,-459.903045654,-0.117104619741,-0.324349045753
1508712035883872509,data,1,4,0,188.745620728,-459.902679443,-0.116010926664,-0.320331573486
1508712035892846958,data,1,4,0,188.745697021,-459.902435303,-0.115783534944,-0.317723453045
1508712035899879400,data,1,4,0,188.500793457,-459.903564453,-0.163516774774,-0.436417490244
1508712035914961539,data,1,4,0,188.351196289,-459.905029297,-0.191596701741,-0.508766591549
1508712035923391084,data,1,4,0,188.259811401,-459.906433105,-0.209101647139,-0.552485108376
1508712035931188329,data,1,4,0,188.203994751,-459.907592773,-0.219392746687,-0.57912927866
1508712035942792138,data,1,4,0,188.169906616,-459.908477783,-0.226275652647,-0.595047533512
1508712035952389304,data,1,4,0,188.14906311,-459.909118652,-0.231125727296,-0.60444265604
1508712035962595801,data,1,4,0,188.13633728,-459.909576416,-0.233995676041,-0.610167086124
1508712035979808594,data,1,4,0,188.128540039,-459.909881592,-0.236368075013,-0.61339366436
1508712035985655291,data,1,4,0,188.123779297,-459.910095215,-0.238547563553,-0.615060865879
1508712035989455188,data,1,4,0,188.120849609,-459.910217285,-0.239856332541,-0.616076290607
1508712036000249558,data,1,4,0,188.119140625,-459.910125732,-0.233321145177,-0.597995698452
1508712036010191156,data,1,4,0,188.118133545,-459.909942627,-0.229873761535,-0.586760997772
1508712036021991269,data,1,4,0,188.117263794,-459.910430908,-0.227763488889,-0.57990026474
1508712036032159224,data,1,4,0,188.116744995,-459.910705566,-0.227086693048,-0.575469434261
1508712036042992970,data,1,4,0,188.116851807,-459.909790039,-0.227183431387,-0.572584807873
1508712036053551452,data,1,4,0,188.116912842,-459.909179688,-0.227244287729,-0.570834040642
1508712036063048668,data,1,4,0,188.116790771,-459.909179688,-0.227765992284,-0.56956923008
1508712036072303746,data,1,4,0,188.116729736,-459.90914917,-0.228083223104,-0.568797469139
1508712036083769480,data,1,4,0,188.11668396,-459.909118652,-0.228839412332,-0.568099141121
1508712036092056471,data,1,4,0,188.116394043,-459.909698486,-0.25194633007,-0.623497843742
1508712036100435963,data,1,4,0,188.116073608,-459.910430908,-0.266595184803,-0.657035768032
1508712036111531171,data,1,4,0,188.115768433,-459.911102295,-0.275523453951,-0.677476882935
1508712036121535895,data,1,4,0,188.115509033,-459.911651611,-0.281473278999,-0.689726531506
1508712036132569331,data,1,4,0,188.115310669,-459.912078857,-0.285570979118,-0.696997404099
1508712036144507884,data,1,4,0,188.11517334,-459.912353516,-0.288068026304,-0.701427936554
1508712036150502759,data,1,4,0,188.115066528,-459.912567139,-0.289589554071,-0.704127371311
1508712036162554699,data,1,4,0,188.114974976,-459.912719727,-0.290797054768,-0.705656290054
1508712036170864868,data,1,4,0,188.114929199,-459.912841797,-0.291723161936,-0.706508934498
1508712036181094386,data,1,4,0,188.114883423,-459.912902832,-0.292287439108,-0.707028269768
1508712036194692650,data,1,4,0,188.114852905,-459.91293335,-0.292736798525,-0.707300782204
1508712036202765419,data,1,4,0,188.114761353,-459.913116455,-0.299163460732,-0.722306549549
1508712036216860825,data,1,4,0,188.1146698,-459.913330078,-0.303050279617,-0.731465637684
1508712036221051092,data,1,4,0,188.114578247,-459.913543701,-0.305375188589,-0.737066149712
1508712036231959787,data,1,4,0,188.114517212,-459.913696289,-0.3067920506,-0.74047935009
1508712036240315790,data,1,4,0,188.114471436,-459.913818359,-0.307548969984,-0.742603421211
1508712036255599962,data,1,4,0,188.114425659,-459.913909912,-0.308010160923,-0.743897736073
1508712036268793064,data,1,4,0,188.1144104,-459.913970947,-0.308037012815,-0.744791388512
1508712036277163025,data,1,4,0,188.114395142,-459.914001465,-0.307773500681,-0.745451271534
1508712036293923625,data,1,4,0,188.114395142,-459.914031982,-0.307612836361,-0.745853304863
1508712036294121128,data,1,4,0,188.114761353,-459.91317749,-0.273109823465,-0.66253978014
1508712036300525801,data,1,4,0,188.115219116,-459.912078857,-0.251916438341,-0.611823737621
1508712036311882366,data,1,4,0,188.115646362,-459.911071777,-0.23899923265,-0.580912709236
1508712036320210712,data,1,4,0,188.115982056,-459.910247803,-0.230967119336,-0.562139689922
1508712036330531118,data,1,4,0,188.116256714,-459.909606934,-0.226072341204,-0.550699412823
1508712036340737823,data,1,4,0,188.116455078,-459.90914917,-0.222898453474,-0.543806552887
1508712036354624216,data,1,4,0,188.116592407,-459.908813477,-0.22096452117,-0.539606750011
1508712036359479076,data,1,4,0,188.116699219,-459.908599854,-0.219548001885,-0.537145197392
1508712036372206025,data,1,4,0,188.116775513,-459.908416748,-0.218684956431,-0.535645604134
1508712036379351594,data,1,4,0,188.116821289,-459.908325195,-0.217865586281,-0.534851551056
1508712036395199733,data,1,4,0,188.116867065,-459.90826416,-0.21700707078,-0.534513413906
1508712036410299580,data,1,4,0,188.116790771,-459.908477783,-0.227012127638,-0.560375094414
1508712036422665431,data,1,4,0,188.116668701,-459.908813477,-0.232694879174,-0.576306521893
1508712036443060508,data,1,4,0,188.11656189,-459.909118652,-0.236158505082,-0.586016654968
1508712036448026932,data,1,4,0,188.116485596,-459.909362793,-0.237852185965,-0.592101752758
1508712036457476544,data,1,4,0,188.116409302,-459.909576416,-0.23888425529,-0.595810055733
1508712036464790657,data,1,4,0,188.116378784,-459.909698486,-0.239002361894,-0.598273336887
1508712036475887948,data,1,4,0,188.116348267,-459.909820557,-0.238711953163,-0.599917829037
1508712036486084862,data,1,4,0,188.116348267,-459.909912109,-0.23853482306,-0.60091984272
1508712036491372853,data,1,4,0,188.116348267,-459.909942627,-0.238090157509,-0.60166323185
1508712036515097456,data,1,4,0,188.116348267,-459.910003662,-0.237819075584,-0.602116107941
1508712036515298553,data,1,4,0,188.11618042,-459.910430908,-0.252686262131,-0.641794025898
1508712036515428659,data,1,4,0,188.115982056,-459.910980225,-0.261748373508,-0.665979146957
1508712036526197560,data,1,4,0,188.115814209,-459.911468506,-0.266942888498,-0.680848300457
1508712036532511294,data,1,4,0,188.115661621,-459.911895752,-0.269843399525,-0.690013706684
1508712036551533176,data,1,4,0,188.115570068,-459.912200928,-0.271610915661,-0.695599138737
1508712036551678594,data,1,4,0,188.115493774,-459.912414551,-0.272537738085,-0.69906103611
1508712036566161922,data,1,4,0,188.115432739,-459.912567139,-0.273102402687,-0.701170444489
1508712036569779890,data,1,4,0,188.115402222,-459.912689209,-0.273465037346,-0.702448368073
1508712036580515822,data,1,4,0,188.115371704,-459.912780762,-0.273806393147,-0.703179955482
1508712036593599338,data,1,4,0,188.115356445,-459.912811279,-0.274014383554,-0.703625619411
1508712036603541145,data,1,4,0,188.115341187,-459.912872314,-0.274278998375,-0.703843355179
1508712036613752017,data,1,4,0,188.115325928,-459.912872314,-0.274440258741,-0.703975915909
1508712036621054932,data,1,4,0,188.11505127,-459.913604736,-0.300991922617,-0.771334528923
1508712036635295705,data,1,4,0,188.114685059,-459.914520264,-0.317176133394,-0.812392055988
1508712036644953548,data,1,4,0,188.114364624,-459.915344238,-0.327145457268,-0.837375164032
1508712036663444849,data,1,4,0,188.114089966,-459.916015625,-0.333221197128,-0.852600932121
1508712036663573757,data,1,4,0,188.113876343,-459.916534424,-0.336967557669,-0.861862361431
1508712036675749136,data,1,4,0,188.113739014,-459.916931152,-0.339250445366,-0.867505848408
1508712036682732359,data,1,4,0,188.113632202,-459.917175293,-0.340639770031,-0.870945036411
1508712036693007608,data,1,4,0,188.113555908,-459.917358398,-0.341486245394,-0.873040437698
1508712036704944702,data,1,4,0,188.113494873,-459.917510986,-0.341940641403,-0.874340891838
1508712036711656150,data,1,4,0,187.869171143,-459.917144775,-0.327948778868,-0.832137823105
1508712036722627034,data,1,4,0,187.720352173,-459.916625977,-0.318404614925,-0.806413114071
1508712036731957008,data,1,4,0,187.629714966,-459.916137695,-0.311976104975,-0.790730893612
1508712036743214301,data,1,4,0,187.574523926,-459.915740967,-0.307680875063,-0.781173348427
1508712036756889702,data,1,4,0,187.540908813,-459.915435791,-0.304948568344,-0.775303781033
1508712036761981908,data,1,4,0,187.520431519,-459.91519165,-0.303143382072,-0.771727144718
1508712036769670923,data,1,4,0,187.507965088,-459.915039062,-0.302205502987,-0.76945078373
1508712036780414927,data,1,4,0,187.50038147,-459.914916992,-0.301581978798,-0.768063902855
1508712036800890527,data,1,4,0,187.495742798,-459.914825439,-0.301666140556,-0.767024040222
1508712036804031092,data,1,4,0,187.492919922,-459.914764404,-0.301698237658,-0.766390442848
1508712036809464710,data,1,4,0,187.491195679,-459.914733887,-0.302301973104,-0.765768945217
1508712036820381738,data,1,4,0,187.490188599,-460.08026123,-0.298962533474,-0.757818579674
1508712036834579750,data,1,4,0,187.489578247,-460.181060791,-0.297657907009,-0.751992046833
1508712036840028576,data,1,4,0,187.489212036,-460.242462158,-0.297976791859,-0.747572958469
1508712036852390312,data,1,4,0,187.488983154,-460.279876709,-0.298169642687,-0.744624078274
1508712036866105035,data,1,4,0,187.488830566,-460.302642822,-0.29942548275,-0.74220842123
1508712036879934604,data,1,4,0,187.488723755,-460.316497803,-0.301438003778,-0.740128517151
1508712036885765155,data,1,4,0,187.488632202,-460.324920654,-0.302664339542,-0.738803088665
1508712036902611537,data,1,4,0,187.488571167,-460.330047607,-0.304626435041,-0.737454652786
1508712036907143996,data,1,4,0,187.488632202,-460.332855225,-0.294193565845,-0.708825111389
1508712036911700623,data,1,4,0,187.488723755,-460.334381104,-0.289116233587,-0.690821051598
1508712036922968698,data,1,4,0,187.488830566,-460.335174561,-0.286021560431,-0.679839849472
1508712036929897441,data,1,4,0,187.488891602,-460.335601807,-0.28507861495,-0.672740280628
1508712036943471693,data,1,4,0,187.488937378,-460.335784912,-0.285331636667,-0.668054580688
1508712036961432727,data,1,4,0,187.488952637,-460.335876465,-0.2854860425,-0.665197432041
1508712036965298718,data,1,4,0,187.488952637,-460.335906982,-0.286438792944,-0.663082420826
1508712036975454173,data,1,4,0,187.488952637,-460.335906982,-0.287019610405,-0.661792993546
1508712036986262658,data,1,4,0,187.488937378,-460.335906982,-0.288068383932,-0.660702705383
1508712036996284413,data,1,4,0,187.489135742,-460.335418701,-0.268504083157,-0.614080488682
1508712037002669607,data,1,4,0,187.489379883,-460.334777832,-0.257144868374,-0.585412740707
1508712037015319576,data,1,4,0,187.489608765,-460.334197998,-0.250221550465,-0.567939996719
1508712037025585762,data,1,4,0,187.48979187,-460.333740234,-0.246516555548,-0.557062804699
1508712037033619260,data,1,4,0,187.489929199,-460.333374023,-0.244859322906,-0.550165534019
1508712037044496860,data,1,4,0,187.490020752,-460.333099365,-0.243849635124,-0.545962631702
1508712037053152607,data,1,4,0,187.490066528,-460.332885742,-0.243748232722,-0.543170213699
1508712037062081326,data,1,4,0,187.490112305,-460.332763672,-0.243686661124,-0.541468799114
1508712037070371130,data,1,4,0,187.490127563,-460.332672119,-0.244237676263,-0.540165245533
1508712037088530811,data,1,4,0,187.490127563,-460.332580566,-0.244573622942,-0.539371073246
1508712037093764010,data,1,4,0,187.490127563,-460.332550049,-0.245645821095,-0.538489937782
1508712037103129662,data,1,4,0,187.489852905,-460.333068848,-0.270656049252,-0.590849757195
1508712037113380170,data,1,4,0,187.489501953,-460.333740234,-0.286938101053,-0.622284948826
1508712037124847623,data,1,4,0,187.48916626,-460.334350586,-0.297965466976,-0.640928208828
1508712037138102288,data,1,4,0,187.488891602,-460.334869385,-0.304686158895,-0.652290284634
1508712037150133915,data,1,4,0,187.48866272,-460.335235596,-0.310106039047,-0.658587276936
1508712037162678101,data,1,4,0,187.488479614,-460.335510254,-0.313408941031,-0.662424266338
1508712037163862597,data,1,4,0,187.488357544,-460.335693359,-0.315421611071,-0.664762079716
1508712037176556473,data,1,4,0,187.488250732,-460.33581543,-0.317694067955,-0.665685176849
1508712037183882930,data,1,4,0,187.48815918,-460.335906982,-0.319948792458,-0.665826678276
1508712037193847861,data,1,4,0,187.243377686,-460.336456299,-0.346732139587,-0.712877690792
1508712037203934305,data,1,4,0,187.093994141,-460.337127686,-0.362901091576,-0.741138041019
1508712037219676401,data,1,4,0,187.002822876,-460.33770752,-0.373057633638,-0.757910251617
1508712037240482161,data,1,4,0,186.947189331,-460.338195801,-0.378870159388,-0.76813185215
1508712037253670836,data,1,4,0,186.913238525,-460.338531494,-0.382841706276,-0.77403485775
1508712037253816046,data,1,4,0,186.89251709,-460.338775635,-0.385121643543,-0.777631759644
1508712037261941837,data,1,4,0,186.879852295,-460.33895874,-0.387055635452,-0.779510200024
1508712037262049026,data,1,4,0,186.872131348,-460.339080811,-0.388182014227,-0.780654489994
1508712037274924259,data,1,4,0,186.867416382,-460.339172363,-0.389667153358,-0.780936419964
1508712037281172472,data,1,4,0,186.864517212,-460.339202881,-0.390552848577,-0.781107962132
1508712037292001530,data,1,4,0,186.862747192,-460.339233398,-0.391807824373,-0.780846595764
1508712037299909453,data,1,4,0,186.861633301,-460.339294434,-0.395142108202,-0.78388440609
1508712037316416039,data,1,4,0,186.860916138,-460.339355469,-0.397169977427,-0.78573602438
1508712037325710909,data,1,4,0,186.860473633,-460.339385986,-0.399409532547,-0.786351621151
1508712037335376305,data,1,4,0,186.860183716,-460.339416504,-0.400772839785,-0.786726713181
1508712037340268144,data,1,4,0,186.859985352,-460.339416504,-0.402509599924,-0.78648942709
1508712037353793907,data,1,4,0,186.859848022,-460.339416504,-0.403567492962,-0.786344766617
1508712037363081016,data,1,4,0,186.85975647,-460.339416504,-0.405076503754,-0.785809278488
1508712037372851674,data,1,4,0,186.859680176,-460.339416504,-0.405995965004,-0.785482883453
1508712037382935201,data,1,4,0,186.859619141,-460.339416504,-0.407460540533,-0.784812808037
1508712037391042554,data,1,4,0,186.859558105,-460.339447021,-0.410786509514,-0.787663459778
1508712037414481893,data,1,4,0,186.859481812,-460.339477539,-0.412813693285,-0.789401054382
1508712037421789913,data,1,4,0,186.859436035,-460.339508057,-0.414323508739,-0.79031586647
1508712037428264170,data,1,4,0,186.859390259,-460.339538574,-0.415243625641,-0.790873408318
1508712037437839825,data,1,4,0,186.859344482,-460.339538574,-0.415977120399,-0.791122198105
1508712037442903542,data,1,4,0,186.859329224,-460.339569092,-0.416424095631,-0.791273772717
1508712037452792951,data,1,4,0,186.859298706,-460.339569092,-0.416770935059,-0.79132682085
1508712037461360624,data,1,4,0,186.859283447,-460.339569092,-0.416982293129,-0.791359126568
1508712037471597694,data,1,4,0,186.859283447,-460.339569092,-0.417095005512,-0.79138725996
1508712037480553341,data,1,4,0,186.859268188,-460.339569092,-0.417200505733,-0.791384994984
1508712037492785960,data,1,4,0,186.859268188,-460.339569092,-0.417264789343,-0.791383564472
1508712037500129657,data,1,4,0,186.859420776,-460.339263916,-0.402471482754,-0.762881159782
1508712037509465309,data,1,4,0,186.859619141,-460.338897705,-0.393454402685,-0.745507776737
1508712037521580687,data,1,4,0,186.859786987,-460.338531494,-0.388160794973,-0.734812021255
1508712037532204274,data,1,4,0,186.859939575,-460.338256836,-0.38493463397,-0.728293478489
1508712037543772509,data,1,4,0,186.860046387,-460.338043213,-0.38319003582,-0.724203884602
1508712037554688131,data,1,4,0,186.860122681,-460.337890625,-0.382127016783,-0.721711814404
1508712037560959416,data,1,4,0,186.860168457,-460.337768555,-0.381750226021,-0.720049679279
1508712037570222046,data,1,4,0,186.860214233,-460.337677002,-0.381520748138,-0.71903693676
1508712037581969399,data,1,4,0,186.860229492,-460.337615967,-0.381605297327,-0.718300640583
1508712037590684260,data,1,4,0,186.860244751,-460.337585449,-0.381865411997,-0.717740952969
1508712037603025475,data,1,4,0,186.860244751,-460.337554932,-0.382023990154,-0.7174000144
1508712037610109168,data,1,4,0,186.860244751,-460.337524414,-0.382290482521,-0.717101633549
1508712037625215786,data,1,4,0,186.860305786,-460.337371826,-0.375831276178,-0.704520523548
1508712037636278494,data,1,4,0,186.860397339,-460.337188721,-0.371952295303,-0.696820855141
1508712037646803954,data,1,4,0,186.860473633,-460.337036133,-0.369444340467,-0.692204713821
1508712037656998368,data,1,4,0,186.860534668,-460.336914062,-0.367915868759,-0.689391493797
1508712037663040900,data,1,4,0,186.860595703,-460.33682251,-0.366668730974,-0.687845349312
1508712037677366882,data,1,4,0,186.860641479,-460.336761475,-0.365908712149,-0.686903238297
1508712037681177040,data,1,4,0,186.860671997,-460.336700439,-0.36494332552,-0.686595857143
1508712037690706757,data,1,4,0,186.860702515,-460.336669922,-0.364354997873,-0.686408698559
1508712037699719436,data,1,4,0,186.860717773,-460.336669922,-0.363566875458,-0.686521887779
1508712037712513209,data,1,4,0,186.616073608,-460.337036133,-0.384429633617,-0.722111463547
1508712037719499609,data,1,4,0,186.466827393,-460.337493896,-0.395687669516,-0.744038164616
1508712037731639987,data,1,4,0,186.375793457,-460.33795166,-0.401930332184,-0.757402360439
1508712037743473643,data,1,4,0,186.320251465,-460.338317871,-0.405000030994,-0.765734732151
1508712037755084431,data,1,4,0,186.286392212,-460.338592529,-0.406520009041,-0.770875751972
1508712037762691673,data,1,4,0,186.26574707,-460.338775635,-0.40730586648,-0.774008452892
1508712037771863104,data,1,4,0,186.253158569,-460.338928223,-0.407771855593,-0.775879144669
1508712037785115946,data,1,4,0,186.24546814,-460.339019775,-0.408003628254,-0.777018904686
1508712037790734202,data,1,4,0,186.240783691,-460.339111328,-0.408351004124,-0.777588367462
1508712037802133632,data,1,4,0,186.237930298,-460.339141846,-0.40854331851,-0.77793520689
1508712037815151419,data,1,4,0,186.236190796,-460.339172363,-0.40905547142,-0.777932524681
1508712037820720508,data,1,4,0,186.23526001,-460.338897705,-0.395678699017,-0.751092493534
1508712037833528708,data,1,4,0,186.234786987,-460.338562012,-0.387520611286,-0.73473238945
1508712037841967941,data,1,4,0,186.234558105,-460.338226318,-0.382545650005,-0.724761009216
1508712037853792586,data,1,4,0,186.234451294,-460.337982178,-0.379841506481,-0.718509614468
1508712037864133773,data,1,4,0,186.234390259,-460.337768555,-0.378546178341,-0.714512348175
1508712037872122531,data,1,4,0,186.234375,-460.337615967,-0.377756357193,-0.712076544762
1508712037880806767,data,1,4,0,186.234359741,-460.337493896,-0.377474039793,-0.710486352444
1508712037894735765,data,1,4,0,186.234359741,-460.337432861,-0.377301931381,-0.709517419338
1508712037903272655,data,1,4,0,186.234359741,-460.337371826,-0.377344608307,-0.70884847641
1508712037914292133,data,1,4,0,186.23449707,-460.337036133,-0.363198310137,-0.681861817837
1508712037923701223,data,1,4,0,186.234695435,-460.336669922,-0.354719132185,-0.665335953236
1508712037933768864,data,1,4,0,186.234863281,-460.336303711,-0.349727362394,-0.655169487
1508712037944507504,data,1,4,0,186.23500061,-460.336029053,-0.34668520093,-0.64897364378
1508712037961997333,data,1,4,0,186.235092163,-460.33581543,-0.344831287861,-0.645197927952
1508712037962163741,data,1,4,0,186.235168457,-460.335662842,-0.343956410885,-0.642760753632
1508712037991817126,data,1,4,0,186.235229492,-460.335540771,-0.343423366547,-0.641275763512
1508712037991941815,data,1,4,0,186.23526001,-460.335479736,-0.343535631895,-0.640136241913
1508712037994171795,data,1,4,0,186.235275269,-460.335418701,-0.343604177237,-0.639441907406
1508712038000631312,data,1,4,0,186.235275269,-460.335388184,-0.344157457352,-0.638742864132
1508712038011532976,data,1,4,0,185.990844727,-460.335266113,-0.343921810389,-0.630900263786
1508712038021491136,data,1,4,0,185.84185791,-460.335144043,-0.342762708664,-0.626119911671
1508712038029564791,data,1,4,0,185.751052856,-460.33505249,-0.342237889767,-0.622768700123
1508712038043144877,data,1,4,0,185.695709229,-460.334960938,-0.342694580555,-0.620089411736
1508712038051239418,data,1,4,0,185.661956787,-460.334869385,-0.342743009329,-0.618456542492
1508712038061510552,data,1,4,0,185.641403198,-460.33480835,-0.342632383108,-0.617461502552
1508712038071952313,data,1,4,0,185.628860474,-460.334777832,-0.343476384878,-0.61629909277
1508712038080687123,data,1,4,0,185.621200562,-460.334716797,-0.344842433929,-0.615081906319
1508712038096605158,data,1,4,0,185.616516113,-460.334686279,-0.345643311739,-0.614340126514
1508712038100635840,data,1,4,0,185.613800049,-460.334411621,-0.33312395215,-0.58893340826
1508712038111538962,data,1,4,0,185.612228394,-460.33404541,-0.325481086969,-0.573447108269
1508712038122424635,data,1,4,0,185.611312866,-460.333740234,-0.321374952793,-0.563688218594
1508712038132214147,data,1,4,0,185.610778809,-460.333465576,-0.319311350584,-0.557485580444
1508712038146515025,data,1,4,0,185.610473633,-460.333251953,-0.318051218987,-0.553705632687
1508712038152753967,data,1,4,0,185.610290527,-460.333099365,-0.317694365978,-0.551163733006
1508712038164100688,data,1,4,0,185.610168457,-460.333007812,-0.317476093769,-0.549614846706
1508712038170178117,data,1,4,0,185.610107422,-460.33291626,-0.317629098892,-0.548504829407
1508712038185459894,data,1,4,0,185.610061646,-460.332855225,-0.317722082138,-0.547828495502
1508712038195301334,data,1,4,0,185.610031128,-460.332824707,-0.318018823862,-0.547276616096
1508712038204118020,data,1,4,0,185.609985352,-460.332855225,-0.321433931589,-0.552028000355
1508712038219073178,data,1,4,0,185.609924316,-460.332885742,-0.323515504599,-0.554924249649
1508712038231117618,data,1,4,0,185.60987854,-460.332946777,-0.32501077652,-0.556556999683
1508712038241022340,data,1,4,0,185.609832764,-460.332977295,-0.326122224331,-0.557434797287
1508712038244142905,data,1,4,0,185.609786987,-460.333007812,-0.326799571514,-0.557969689369
