%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1508712071792377234,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,91.3799972534,0.704788863659,105.0,18.0,824.0
1508712071807411924,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,91.3799972534,0.704788863659,105.0,18.0,824.0
1508712071828004609,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,36.0,8.0,91.3799972534,0.704788863659,105.0,18.0,832.0
1508712071850470705,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,54.0,8.0,91.3799972534,0.704788863659,105.0,18.0,824.0
1508712071865400290,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,72.0,8.0,91.3799972534,0.704788863659,105.0,18.0,536.0
1508712071889624119,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,86.2200012207,0.78195554018,105.0,18.0,832.0
1508712071912793038,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,86.2200012207,0.78195554018,105.0,18.0,824.0
1508712071935513148,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,86.2200012207,0.78195554018,105.0,18.0,824.0
1508712071953848874,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,36.0,8.0,86.2200012207,0.78195554018,105.0,18.0,832.0
1508712071973164093,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,54.0,8.0,86.2200012207,0.78195554018,105.0,18.0,448.0
1508712071985134938,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,85.8399963379,0.88484442234,105.0,18.0,632.0
1508712071998538147,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,85.8399963379,0.88484442234,105.0,18.0,832.0
1508712072013340594,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,85.8399963379,0.88484442234,105.0,18.0,824.0
1508712072032497686,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,85.8399963379,0.88484442234,105.0,18.0,824.0
1508712072045544066,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,36.0,8.0,85.8399963379,0.88484442234,105.0,18.0,832.0
1508712072063391244,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,54.0,8.0,85.8399963379,0.88484442234,105.0,18.0,480.0
1508712072083111937,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,82.5400009155,0.715077757835,105.0,18.0,832.0
1508712072099555709,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,82.5400009155,0.715077757835,105.0,18.0,824.0
